VOTER_ID,OPP_SEX,AGE,HH_ND,HH_NR,HH_NI,MED_AGE,NH_WHITE,NH_AA,NH_ASIAN,NH_MULT,HISP,COMM_LT10,COMM_609P,MED_HH_INC,COMM_CAR,COMM_CP,COMM_PT,COMM_WALK,KIDS,M_MAR,F_MAR,ED_4COL,GENDER_F,GENDER_M,H_AFDLN3P,H_F1,H_M1,H_MFDLN3P,PARTY_D,PARTY_I,PARTY_R,VPP_08,VPP_12,VPR_08,VPR_10,VPR_12,VG_04,VG_06,VG_08,VG_10,VG_12,PP_PELIG,PR_PELIG,AP_PELIG,G_PELIG,E_PELIG,NL5G,NL3PR,NL5AP,NL2PP,REG_DAYS,UPSCALEBUY,UPSCALEMAL,UPSCALEFEM,BOOKBUYERI,FAMILYMAGA,FEMALEORIE,RELIGIOUSM,GARDENINGM,CULINARYIN,HEALTHFITN,DOITYOURSE,FINANCIALM,RELIGIOUSC,POLITICALC,MEDIANEDUC,MESSAGE_A,MOVED_AD,Partition
162295,0,33,2,0,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,20,2,0,0,0,4458,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,0,N,T
97176,0,26,1,0,0,36,68,22,5,1,3,1,10,80652,84,15,1,0,27,64,49,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,0,N,T
443994,0,66,3,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,11,0,Y,T
497346,0,24,1,0,1,31,46,19,0,1,35,13,9,46042,82,8,1,1,23,34,46,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,V
55532,0,32,1,1,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,67,25,2,0,0,0,2583,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,0,N,T
320436,0,45,4,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,50,3,0,0,0,2129,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,0,N,T
305332,0,59,1,0,1,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,20,2,0,0,0,7340,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
561607,0,27,0,2,1,50,82,0,0,1,17,7,2,75577,87,11,0,0,20,63,72,12,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,100,33,67,100,83,3,1,2,1,2063,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
337306,0,67,0,2,0,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,50,67,60,100,80,5,2,3,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,0,N,T
191473,0,78,1,0,0,38,76,17,1,1,4,8,18,73618,86,9,2,1,29,71,59,13,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,67,40,100,70,5,2,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,0,Y,T
301309,0,60,3,1,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,0,N,V
213207,0,47,1,0,1,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,N,V
105852,0,62,1,1,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,50,33,40,80,60,4,1,2,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,Y,V
467100,0,50,2,0,0,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,516,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,0,Y,V
514993,0,53,1,0,2,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,N,T
392634,0,29,2,0,2,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,1,0,0,0,3459,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,T
576156,0,47,3,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,4451,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,0,N,T
262605,0,61,0,2,1,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,0,N,T
285354,0,41,2,0,0,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,4078,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,0,Y,V
620670,0,32,0,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,3716,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,0,N,T
588494,0,72,1,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,50,67,60,80,70,4,2,3,1,7883,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,V
47917,0,58,1,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,N,V
387984,0,59,2,1,2,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,0,N,T
597524,0,65,1,1,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,5816,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,N,V
302292,0,76,1,1,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6983,0,0,0,1,1,0,0,0,0,1,0,0,1,1,11,0,Y,T
392469,0,89,0,1,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,60,30,3,0,0,0,16682,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,0,N,V
195097,0,68,0,1,1,56,98,0,0,2,1,15,10,64750,96,0,0,0,4,59,74,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,75,33,3,0,0,0,3016,0,0,0,1,0,0,0,0,0,1,0,0,1,0,12,0,N,V
227841,0,67,1,2,0,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,1,4,5,0,0,0,1,1,2,2,0,1,1,12,0,Y,T
333483,0,50,1,3,1,39,74,23,0,0,2,10,5,41477,85,6,1,3,17,58,43,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,10899,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,T
43343,0,44,0,1,1,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,N,V
162976,0,54,1,2,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,519,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,0,N,T
204188,0,55,4,0,0,52,92,1,6,0,1,1,5,176953,85,1,4,0,20,81,73,60,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,6315,0,0,1,2,1,0,0,0,0,1,0,1,1,1,16,0,Y,T
350384,0,65,1,2,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,N,V
543163,0,77,3,0,0,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,50,33,40,80,60,4,1,2,1,9285,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,0,Y,V
398720,0,30,3,0,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,33,20,20,20,1,1,1,0,4229,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,N,V
23267,0,53,0,1,1,50,82,0,0,1,17,7,2,75577,87,11,0,0,20,63,72,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,T
463857,0,60,1,0,0,38,76,17,1,1,4,8,18,73618,86,9,2,1,29,71,59,13,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,0,Y,T
452239,0,29,1,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3596,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,N,V
588230,0,82,0,1,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
328464,0,27,2,0,1,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,N,V
446027,0,68,1,0,2,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
502747,0,28,1,2,1,44,58,22,1,2,17,17,8,51544,76,11,5,1,24,48,51,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
600136,0,64,1,0,1,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,0,Y,T
623519,0,75,0,1,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,50,67,60,100,80,5,2,3,1,3567,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,0,N,T
345740,0,61,2,0,0,56,98,0,0,2,1,15,10,64750,96,0,0,0,4,59,74,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,T
383108,0,65,1,0,0,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,50,33,40,80,60,4,1,2,1,5380,0,0,0,1,0,0,0,0,0,1,0,0,1,1,14,0,Y,T
107033,0,50,0,3,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,4430,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,N,T
401224,0,60,1,0,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,6619,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,V
83505,0,61,0,0,2,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,15617,0,0,0,2,1,0,0,0,0,1,0,0,0,0,13,0,N,T
296199,0,50,0,2,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,11630,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,0,N,V
336883,0,70,0,2,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,1,0,0,0,4446,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,0,N,T
346039,0,48,0,2,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,5394,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,N,V
340861,0,70,2,2,1,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7245,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,N,T
358687,0,69,3,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,60,30,3,0,0,0,6076,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,Y,T
101971,0,86,0,1,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,0,Y,T
321752,0,60,0,4,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,100,33,60,100,80,5,1,3,2,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,14,0,N,V
634326,0,47,1,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,50,33,40,80,60,4,1,2,1,3612,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,V
624106,0,41,1,0,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,50,0,20,80,50,4,0,1,1,3681,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,N,V
115053,0,25,0,1,2,41,61,23,3,1,10,12,4,61152,90,9,0,0,20,65,59,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,67,40,2,0,0,0,1985,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,V
460065,0,27,1,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,75,33,3,0,0,0,3121,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,N,T
517838,0,32,0,1,1,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,33,20,20,20,1,1,1,0,5501,0,0,0,1,0,0,0,0,0,1,0,0,1,1,15,0,N,T
54926,0,69,0,1,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,5,3,5,2,3995,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
619483,0,54,3,0,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,33,20,100,60,5,1,1,0,6467,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,0,N,V
313595,0,19,2,0,1,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,0,N,V
350878,0,65,0,2,1,41,61,23,3,1,10,12,4,61152,90,9,0,0,20,65,59,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,50,0,20,80,50,4,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
508614,0,45,0,1,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,0,N,V
281050,0,35,0,3,0,41,61,23,3,1,10,12,4,61152,90,9,0,0,20,65,59,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,1,0,0,0,5944,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,0,N,T
77741,0,50,0,1,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,0,N,T
635299,0,46,0,0,2,44,88,6,1,2,2,16,6,120417,74,7,0,9,21,56,50,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,80,40,4,0,0,0,9012,0,0,0,2,0,0,0,0,0,2,0,0,0,0,13,0,N,T
198387,0,30,2,0,0,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,0,N,T
189294,0,61,2,0,1,38,88,0,0,1,12,13,9,54861,95,2,2,0,22,61,69,12,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,50,33,40,80,60,4,1,2,1,6860,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,V
294928,0,54,3,2,0,37,87,5,0,3,6,3,13,87035,92,5,0,0,20,58,74,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,7894,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
137864,0,43,0,2,2,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,727,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,0,N,T
291301,0,28,2,1,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,60,30,3,0,0,0,3617,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,0,Y,T
629736,0,28,0,0,1,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,1,0,0,0,2773,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,T
165018,0,38,2,0,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,33,20,80,50,4,1,1,0,6258,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,T
29209,0,22,0,4,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,25,1,0,0,0,1302,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,0,N,V
230000,0,25,2,0,0,33,31,61,5,2,1,27,5,28730,36,9,13,33,17,15,10,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
312527,0,56,4,0,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,60,3,0,0,0,1984,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,0,Y,T
383423,0,57,1,0,0,42,45,35,0,2,14,19,4,48542,78,19,0,0,17,53,53,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,20,2,0,0,0,5566,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
299166,0,34,1,0,0,53,97,2,0,0,1,16,0,94196,90,8,0,0,14,45,42,31,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,20,1,0,0,0,1975,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,0,N,T
344964,0,61,0,1,0,44,58,22,1,2,17,17,8,51544,76,11,5,1,24,48,51,15,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,N,T
316640,0,63,3,0,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,0,N,V
183209,0,29,3,1,4,38,76,17,1,1,4,8,18,73618,86,9,2,1,29,71,59,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,50,22,2,0,0,0,2876,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,Y,T
130194,0,49,2,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,0,Y,T
231888,0,36,0,3,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,5531,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,T
486587,0,57,0,0,3,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,7145,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,0,N,V
16049,0,27,0,2,0,44,88,6,1,2,2,16,6,120417,74,7,0,9,21,56,50,54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,67,25,2,0,0,0,2218,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,0,N,T
286203,0,20,1,1,1,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,509,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,0,Y,V
143503,0,83,0,2,0,50,82,0,0,1,17,7,2,75577,87,11,0,0,20,63,72,12,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,33,20,80,50,4,1,1,0,4479,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
134943,0,67,2,0,0,45,87,9,2,1,1,24,2,59931,75,10,1,0,21,67,63,15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,15860,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,N,V
294215,0,56,1,0,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,50,0,20,80,50,4,0,1,1,6649,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,Y,V
550309,38,72,0,2,0,36,65,26,0,2,6,19,15,37772,85,9,2,1,23,50,35,8,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,100,67,80,100,89,4,2,4,2,3191,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,N,V
181988,0,75,1,0,1,38,88,0,0,1,12,13,9,54861,95,2,2,0,22,61,69,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,8246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,N,T
