Order,PID,MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Pool.QC,Fence,Misc.Feature,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition
675,535426150,20,1,80.0,9000,1,0,1,2,1,2,2,1,1,1,1,1,6,6,1958,1958,5,3,3,3,3,82.0,2,2,1,4,2,4,2,0.0,2,0.0,160.0,160.0,1,3,2,1,1142,0,0,1142,0.0,0.0,1,0,2,1,2,5,1,1,4,3,1958.0,3,1,384,2,2,2,0,28,64,0,0,0,0,0,0,0,4,2009,1,1
353,527146010,120,1,57.0,8013,1,0,1,1,1,1,1,3,1,1,2,1,8,5,1995,1996,2,1,4,5,2,0.0,4,2,2,4,2,2,4,741.0,2,0.0,846.0,1587.0,1,1,2,1,1734,0,0,1734,1.0,0.0,2,0,2,1,4,6,1,0,0,1,1995.0,3,2,528,2,2,2,52,50,0,0,0,0,0,0,0,0,9,2009,1,1
2566,535101110,90,1,0.0,8917,1,0,1,1,1,2,1,1,1,1,4,1,5,5,1967,1967,2,1,1,1,2,0.0,2,2,1,2,2,2,2,0.0,2,0.0,1584.0,1584.0,1,2,2,1,1584,0,0,1584,0.0,0.0,2,0,4,2,2,8,1,0,0,4,1967.0,2,2,506,2,2,2,0,0,0,0,0,0,0,0,0,0,10,2006,1,1
1483,907425015,120,3,0.0,4426,1,0,2,1,1,2,1,20,1,1,2,1,6,5,2004,2004,2,1,2,2,3,147.0,4,2,2,4,2,4,4,697.0,2,0.0,151.0,848.0,1,1,2,1,848,0,0,848,1.0,0.0,1,0,1,1,4,3,1,1,2,1,2004.0,3,2,420,2,2,2,149,0,0,0,0,0,0,0,0,0,5,2008,1,1
1571,916125425,190,1,0.0,164660,2,0,1,2,1,1,7,24,1,1,5,3,5,6,1965,1965,2,1,1,1,2,0.0,2,2,1,2,2,4,6,1249.0,3,147.0,103.0,1499.0,1,1,2,1,1619,167,0,1786,2.0,0.0,2,0,3,1,2,7,1,2,4,1,1965.0,1,2,529,2,2,2,670,0,0,0,0,0,0,0,2,700,8,2008,1,1
2747,906202040,20,1,0.0,11200,1,0,2,1,1,2,1,11,1,1,1,1,6,5,1985,1985,2,1,3,7,3,85.0,4,2,1,4,2,2,4,1258.0,2,0.0,40.0,1298.0,1,2,2,1,1298,0,0,1298,1.0,0.0,2,0,3,1,4,5,1,1,2,1,1985.0,2,2,403,2,2,2,165,26,0,0,0,0,0,0,0,0,5,2006,1,1
2377,527453070,120,1,24.0,2280,1,0,2,1,1,4,1,6,1,1,3,1,7,7,1976,1976,2,1,1,9,2,0.0,2,2,1,2,2,2,6,120.0,3,492.0,443.0,1055.0,1,2,2,1,1055,0,0,1055,1.0,0.0,2,0,2,1,2,4,1,0,0,1,1976.0,2,1,319,2,2,2,0,29,0,0,0,0,0,0,0,0,4,2006,1,1
2837,908227040,50,1,58.0,8410,1,0,2,1,1,4,1,19,2,1,1,3,5,3,1910,1996,4,1,3,2,2,0.0,2,3,2,2,2,2,2,0.0,2,0.0,658.0,658.0,1,2,2,1,658,526,0,1184,0.0,0.0,1,0,5,1,2,8,1,0,0,0,0.0,0,0,0,0,0,3,0,151,0,0,0,0,0,0,0,0,5,2006,1,6
2006,903201090,40,1,55.0,6854,1,0,2,3,1,2,2,14,1,1,1,1,5,7,1925,1994,2,1,8,8,2,0.0,2,4,2,2,2,2,2,317.0,5,227.0,212.0,756.0,1,2,3,2,916,144,0,1060,1.0,0.0,1,0,1,1,2,6,2,1,4,4,1969.0,2,1,308,3,2,2,0,65,0,0,150,0,0,0,0,0,8,2007,1,1
2819,908102330,20,1,67.0,8877,1,0,2,1,1,2,1,19,1,1,1,1,4,5,1951,1951,2,1,3,3,2,0.0,2,2,1,3,3,2,2,836.0,2,0.0,0.0,836.0,1,2,2,3,1220,0,0,1220,0.0,0.0,1,0,2,1,2,6,1,0,0,4,1951.0,2,2,396,2,2,2,0,0,0,0,0,0,0,0,0,0,4,2006,3,1
1753,528250070,60,1,63.0,7875,1,0,2,1,1,2,1,2,1,1,1,2,7,5,2003,2003,2,1,2,2,3,16.0,4,2,2,4,2,2,2,0.0,2,0.0,847.0,847.0,1,1,2,1,847,1101,0,1948,0.0,0.0,2,1,4,1,4,8,1,1,4,2,2003.0,1,2,434,2,2,2,0,48,0,0,0,0,0,0,0,0,7,2007,1,1
2248,914452090,85,1,0.0,12150,1,0,1,3,1,3,1,23,1,1,1,4,6,6,1979,1979,2,1,6,7,2,0.0,2,2,1,4,2,4,4,1001.0,2,0.0,0.0,1001.0,1,2,2,1,1299,0,0,1299,1.0,0.0,2,0,2,1,4,5,1,1,4,2,1979.0,3,2,486,2,2,2,84,0,222,0,0,0,0,1,0,0,1,2007,1,1
2140,907202220,20,1,75.0,9675,1,0,2,1,1,1,1,20,1,1,1,1,5,6,1975,1975,1,1,6,6,2,0.0,2,2,1,2,2,2,3,330.0,5,432.0,102.0,864.0,1,2,2,1,879,0,0,879,0.0,0.0,1,0,3,1,2,5,1,0,0,1,1975.0,2,2,440,2,2,2,0,80,0,0,0,0,0,0,0,0,9,2007,5,1
1434,907135260,20,1,57.0,9245,1,0,3,1,1,2,1,20,1,1,1,1,5,5,1994,1995,2,1,2,2,2,0.0,2,2,2,4,2,2,4,686.0,2,0.0,304.0,990.0,1,1,2,1,990,0,0,990,0.0,1.0,1,0,3,1,2,5,1,0,0,4,1996.0,2,2,672,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2008,1,1
1908,534478140,90,1,95.0,11345,1,0,2,1,1,1,1,1,2,1,4,2,5,5,1948,1950,2,6,11,11,6,567.0,2,2,1,2,2,2,5,220.0,2,0.0,708.0,928.0,1,4,2,2,928,992,0,1920,0.0,0.0,2,0,4,2,2,10,1,0,0,4,1948.0,2,2,400,2,3,2,0,0,0,0,0,0,0,0,0,0,7,2007,1,1
253,906385020,20,1,64.0,7360,1,0,2,1,1,2,1,20,1,1,1,1,7,5,2010,2010,2,1,2,2,6,80.0,4,2,2,4,2,2,4,24.0,2,0.0,1198.0,1222.0,1,1,2,1,1222,0,0,1222,0.0,0.0,2,0,2,1,4,6,1,0,0,1,2009.0,3,2,615,2,2,2,0,54,0,0,0,0,0,0,0,0,3,2010,1,1
2457,528429120,20,1,49.0,20896,1,0,3,1,1,3,1,10,6,1,1,1,8,5,2005,2006,2,1,2,2,2,0.0,4,2,2,1,2,3,4,1721.0,2,0.0,356.0,2077.0,1,1,2,1,2097,0,0,2097,1.0,0.0,1,1,1,1,1,8,1,1,1,1,2005.0,1,3,1134,2,2,2,192,267,0,0,0,0,0,0,0,0,1,2006,2,2
2200,909251040,50,1,51.0,6821,1,0,2,2,1,2,1,21,1,1,1,3,6,7,1921,2005,2,1,3,3,2,0.0,2,2,4,2,2,2,3,113.0,2,0.0,538.0,651.0,1,4,2,1,759,539,0,1298,0.0,0.0,2,0,2,1,2,8,1,1,4,4,1994.0,2,1,240,2,2,1,216,0,168,0,0,0,0,0,0,0,8,2007,1,1
1253,535352080,50,1,80.0,8480,1,0,2,1,1,2,1,1,1,1,1,3,5,5,1947,1950,2,1,8,8,2,0.0,2,2,1,2,2,2,5,442.0,2,0.0,390.0,832.0,1,2,2,1,832,384,0,1216,0.0,0.0,1,0,2,1,2,6,1,0,0,4,1947.0,2,1,336,2,2,2,158,0,102,0,0,0,0,0,0,0,10,2008,3,4
1454,907250020,20,1,75.0,9742,1,0,2,1,1,2,1,20,1,1,1,1,8,5,2002,2002,1,1,2,2,3,281.0,4,2,2,4,2,2,2,0.0,2,0.0,1777.0,1777.0,1,1,2,1,1795,0,0,1795,0.0,0.0,2,0,3,1,4,7,1,1,4,1,2002.0,3,2,534,2,2,2,171,159,0,0,0,0,0,0,0,0,9,2008,1,1
102,533221110,160,4,0.0,2980,1,0,2,1,1,1,1,10,1,1,2,2,6,5,2000,2000,2,1,8,8,3,1159.0,4,2,2,4,2,2,4,466.0,2,0.0,290.0,756.0,1,1,2,1,756,756,0,1512,1.0,0.0,2,1,2,1,4,5,1,0,0,4,2000.0,2,2,440,2,2,2,0,32,0,0,0,0,0,0,0,0,5,2010,1,1
518,528458020,20,4,90.0,7993,1,0,1,1,1,2,1,10,1,1,1,1,7,5,2008,2009,2,1,2,2,0,0.0,4,2,2,1,2,2,2,0.0,2,0.0,1436.0,1436.0,1,1,2,1,1436,0,0,1436,0.0,0.0,2,0,3,1,4,6,1,0,0,1,2008.0,1,2,529,2,2,2,0,121,0,0,0,0,0,0,0,0,10,2009,2,2
361,527164060,60,1,0.0,9636,1,0,1,1,1,1,1,2,1,1,1,2,6,5,1992,1993,2,1,2,2,2,0.0,2,2,2,4,2,2,2,0.0,2,0.0,808.0,808.0,1,4,2,1,808,785,0,1593,0.0,0.0,2,1,3,1,2,7,1,1,2,2,1993.0,3,2,389,2,2,2,342,40,0,0,0,0,0,1,0,0,12,2009,1,1
2301,923275010,20,1,0.0,11000,1,0,3,1,1,1,1,23,1,1,1,1,5,6,1976,2003,2,1,1,1,2,0.0,2,2,2,4,2,2,2,1090.0,2,0.0,0.0,1090.0,1,2,2,1,1178,0,0,1178,1.0,0.0,1,1,3,1,2,6,1,0,0,1,1976.0,2,2,502,2,2,2,0,44,0,0,88,0,0,1,0,0,6,2007,1,1
480,528240150,60,1,61.0,10125,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2004,2004,2,1,2,2,2,0.0,4,2,2,4,2,3,2,0.0,2,0.0,846.0,846.0,1,1,2,1,846,748,0,1594,0.0,0.0,2,1,3,1,4,7,1,1,4,1,2004.0,1,2,434,2,2,2,300,48,0,0,0,0,0,1,0,0,7,2009,1,1
2060,905105170,20,1,0.0,8398,1,0,1,1,1,2,1,12,1,1,1,1,5,5,1967,1967,2,1,8,8,3,323.0,2,4,1,2,2,2,2,114.0,3,529.0,300.0,943.0,1,2,2,1,943,0,0,943,1.0,0.0,1,0,2,1,2,5,1,0,0,4,1972.0,2,2,528,2,2,2,132,0,0,0,0,0,0,0,0,0,6,2007,1,1
1611,1007100110,70,6,0.0,56600,1,0,1,4,1,2,1,16,1,1,1,6,5,1,1900,1950,1,1,3,3,2,0.0,2,2,4,2,2,2,2,0.0,2,0.0,686.0,686.0,1,1,2,1,1150,686,0,1836,0.0,0.0,2,0,4,1,2,7,5,0,0,4,1900.0,2,1,288,2,3,3,0,0,0,0,0,0,0,0,0,0,1,2008,1,1
1357,903426160,60,3,57.0,8094,1,2,2,1,1,2,1,15,1,1,5,6,6,8,1910,1983,2,1,3,3,2,0.0,2,2,2,2,2,3,5,196.0,2,0.0,1046.0,1242.0,1,4,2,1,1242,742,0,1984,0.0,0.0,2,0,5,1,2,8,1,0,0,4,0.0,0,1,360,0,0,2,64,0,180,0,0,0,0,1,2,1000,9,2008,1,1
2228,909455060,120,3,35.0,3907,1,0,1,3,1,2,2,22,1,1,2,1,8,5,1988,1988,2,1,6,6,2,0.0,2,2,1,4,2,4,4,577.0,2,0.0,427.0,1004.0,1,4,2,1,1020,0,0,1020,1.0,0.0,1,0,1,1,2,4,1,0,0,1,1988.0,2,2,509,2,2,2,135,0,0,0,0,0,0,0,0,0,3,2007,1,1
1896,534425015,20,1,0.0,22002,1,0,2,1,1,1,1,1,1,1,1,1,6,7,1959,1991,2,1,8,8,3,136.0,2,4,1,2,2,3,6,1386.0,2,0.0,206.0,1592.0,1,4,2,1,1652,0,0,1652,1.0,0.0,1,1,3,1,4,6,1,1,4,1,1959.0,3,2,510,2,2,2,0,0,0,0,201,0,0,0,0,0,7,2007,1,1
129,534431070,50,1,120.0,17360,1,0,2,1,1,1,1,1,4,1,1,3,6,6,1949,1950,2,1,8,8,6,340.0,2,4,1,2,2,2,5,300.0,2,0.0,482.0,782.0,1,2,2,1,1019,537,0,1556,0.0,0.0,2,0,3,1,2,6,1,1,4,1,1949.0,2,2,470,2,2,2,0,0,150,0,0,0,0,0,0,0,1,2010,1,1
2159,907401060,60,1,65.0,8200,1,0,2,1,1,2,1,20,1,1,1,2,7,5,2003,2004,2,1,2,2,2,0.0,4,2,2,4,2,2,2,0.0,2,0.0,847.0,847.0,1,1,2,1,847,1081,0,1928,0.0,0.0,2,1,4,1,4,8,1,1,4,2,2003.0,1,2,434,2,2,2,100,48,0,0,0,0,0,0,0,0,7,2007,1,1
2304,923400150,20,1,63.0,10712,1,0,2,1,1,2,1,23,1,1,1,1,5,5,1991,1992,2,1,6,6,2,0.0,2,2,2,4,2,3,3,212.0,2,0.0,762.0,974.0,1,2,2,1,974,0,0,974,0.0,0.0,1,0,3,1,2,5,1,0,0,0,0.0,0,0,0,0,0,2,0,28,0,0,0,0,0,1,0,0,9,2007,7,4
1344,903232030,30,3,0.0,6120,1,0,2,1,1,2,1,14,1,1,1,1,5,6,1945,1995,2,1,1,1,2,0.0,2,4,1,0,0,0,0,0.0,0,0.0,0.0,0.0,1,4,3,1,808,0,0,808,0.0,0.0,1,0,1,1,2,6,3,0,0,1,1925.0,2,1,164,2,2,1,0,48,0,0,0,0,0,0,0,0,6,2008,1,1
988,924100040,20,1,0.0,9819,1,0,1,1,1,2,2,23,1,1,1,1,6,5,1977,1977,2,1,1,10,2,0.0,2,2,2,2,2,4,6,1567.0,2,0.0,0.0,1567.0,1,2,2,1,1567,0,0,1567,1.0,0.0,2,0,2,1,4,5,1,2,2,1,1977.0,3,2,714,2,2,2,264,32,0,0,0,0,0,0,0,0,5,2009,1,1
208,903476030,190,3,76.0,7630,1,0,2,1,1,2,1,15,2,1,5,2,5,9,1900,1996,2,1,3,3,2,0.0,2,4,4,4,2,2,2,0.0,2,0.0,360.0,360.0,1,4,2,1,1032,780,0,1812,0.0,0.0,2,0,4,2,4,8,1,1,4,4,1999.0,2,2,672,2,2,3,344,0,40,0,0,0,0,1,0,0,5,2010,1,1
1015,527252080,120,1,60.0,8118,1,0,2,2,1,2,1,3,3,3,2,1,9,5,2007,2007,1,1,8,8,3,178.0,1,2,2,1,2,4,4,1034.0,2,0.0,676.0,1710.0,1,1,2,1,1710,0,0,1710,1.0,0.0,2,0,2,1,1,6,1,1,4,1,2007.0,3,2,557,2,2,2,156,48,0,0,0,0,0,0,0,0,7,2008,1,1
2134,907192150,60,1,72.0,11317,1,0,2,1,1,2,1,20,1,1,1,2,7,5,2003,2003,2,1,2,2,3,101.0,4,2,2,4,2,2,2,0.0,2,0.0,840.0,840.0,1,1,2,1,840,828,0,1668,0.0,0.0,2,1,3,1,4,8,1,0,0,1,2003.0,3,2,500,2,2,2,144,68,0,0,0,0,0,0,0,0,9,2007,1,1
563,532378180,20,1,65.0,7150,1,0,2,1,1,2,1,12,2,1,1,1,5,6,1962,1962,2,1,2,2,3,60.0,2,2,1,2,2,2,2,140.0,3,590.0,182.0,912.0,1,4,2,1,912,0,0,912,0.0,1.0,1,0,3,1,2,6,1,0,0,1,1962.0,2,1,252,2,2,2,0,0,0,0,0,0,0,0,0,0,10,2009,1,1
335,923251080,20,1,0.0,26142,1,0,1,1,1,3,1,23,1,1,1,1,5,7,1962,1962,2,1,6,6,3,189.0,2,2,1,2,2,2,5,593.0,2,0.0,595.0,1188.0,1,2,2,1,1188,0,0,1188,0.0,0.0,1,0,3,1,2,6,1,0,0,1,1962.0,2,1,312,2,2,1,261,39,0,0,0,0,0,0,0,0,4,2010,1,1
1090,528240050,60,1,0.0,8010,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2002,2003,2,1,2,2,2,0.0,4,2,2,4,2,2,2,0.0,2,0.0,840.0,840.0,1,1,2,1,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,1,1,4,2,2002.0,1,2,400,2,2,2,138,48,0,0,0,0,0,0,0,0,7,2008,1,1
1049,527454120,120,1,24.0,2529,1,0,2,1,1,2,1,6,1,1,3,1,7,6,1977,1977,2,1,1,9,2,0.0,2,2,1,4,2,2,6,378.0,2,0.0,677.0,1055.0,1,3,2,1,1055,0,0,1055,0.0,0.0,2,0,2,1,2,4,1,0,0,1,1977.0,2,2,440,2,2,2,0,38,0,0,0,0,0,0,0,0,9,2008,1,1
582,534127170,20,1,0.0,9156,1,0,1,1,1,2,1,4,3,1,1,1,6,7,1968,1968,1,1,3,3,2,0.0,2,2,1,2,2,2,2,0.0,2,0.0,1489.0,1489.0,1,4,2,1,1489,0,0,1489,0.0,0.0,2,0,3,1,4,7,1,1,4,1,1968.0,3,2,462,2,2,2,0,0,0,0,0,0,0,0,0,0,8,2009,1,1
1671,527425025,20,1,0.0,17199,1,0,2,1,1,4,1,1,1,1,1,1,4,7,1961,1961,2,1,8,8,2,0.0,2,4,4,2,2,2,6,314.0,2,0.0,600.0,914.0,1,1,2,1,914,0,0,914,0.0,0.0,1,0,2,1,2,4,1,0,0,3,1961.0,2,1,270,3,2,2,140,0,0,0,0,0,0,2,0,0,7,2007,1,1
1543,909451020,160,3,24.0,1879,1,0,2,1,1,3,1,22,1,1,3,2,6,6,1980,1980,2,1,8,8,2,0.0,2,2,1,4,2,2,4,366.0,2,0.0,150.0,516.0,1,2,2,1,516,516,0,1032,0.0,0.0,1,0,2,1,2,5,1,1,2,4,1980.0,2,2,462,2,2,2,213,0,0,0,0,0,0,3,0,0,12,2008,1,1
2705,904302030,20,1,50.0,5500,1,0,2,1,1,2,1,18,1,1,1,1,7,5,2004,2004,2,1,2,2,2,0.0,2,2,2,4,4,3,4,510.0,2,373.0,190.0,1073.0,1,1,2,1,1073,0,0,1073,1.0,0.0,2,0,2,1,2,4,1,0,0,4,2004.0,2,1,246,2,2,2,0,120,0,0,0,0,0,0,0,0,5,2006,1,1
241,905453040,20,1,83.0,10420,1,0,2,1,1,1,1,19,1,1,1,1,6,5,2009,2009,2,1,2,2,2,0.0,2,2,2,4,2,3,4,36.0,2,0.0,1176.0,1212.0,1,1,2,1,1212,0,0,1212,0.0,0.0,2,0,3,1,4,6,1,0,0,1,2009.0,3,2,460,2,2,2,100,22,0,0,0,0,0,0,0,0,3,2010,1,1
1104,528354100,60,1,97.0,10990,1,0,1,1,1,3,1,9,1,1,1,2,7,5,1996,1997,2,1,2,2,2,0.0,4,2,2,1,2,2,4,851.0,2,0.0,213.0,1064.0,1,1,2,1,1064,1061,0,2125,1.0,0.0,2,1,4,1,4,12,1,2,2,1,1996.0,3,2,576,2,2,2,168,0,0,0,0,0,0,0,0,0,6,2008,1,1
91,533130020,60,1,107.0,10186,1,0,1,1,1,2,1,9,1,1,1,2,7,5,1992,1992,2,1,6,6,2,0.0,4,2,2,4,2,2,4,674.0,2,0.0,76.0,750.0,1,1,2,1,1061,862,0,1923,1.0,0.0,2,1,3,1,4,8,1,1,2,1,1992.0,3,2,564,2,2,2,240,39,0,0,0,0,0,0,0,0,6,2010,1,1
629,535126100,20,1,120.0,13560,1,0,2,1,1,1,1,1,1,1,1,1,6,3,1968,1968,1,1,3,3,3,216.0,2,2,1,3,3,2,2,0.0,2,0.0,1392.0,1392.0,1,4,2,1,1392,0,0,1392,1.0,0.0,1,0,2,1,2,5,6,2,2,1,1968.0,3,2,576,2,2,2,0,0,240,0,0,0,0,0,0,0,7,2009,1,1
2713,905106210,20,1,0.0,11553,1,0,1,1,1,2,1,12,1,1,1,1,5,5,1968,1968,1,1,1,1,3,188.0,2,2,1,2,2,2,3,673.0,2,0.0,378.0,1051.0,1,2,2,1,1159,0,0,1159,0.0,0.0,1,1,3,1,2,7,1,1,3,1,1968.0,2,1,336,2,2,2,466,0,0,0,0,0,0,0,0,0,7,2006,1,1
2796,907265030,20,1,0.0,8125,1,0,2,1,1,2,1,20,1,1,1,1,7,5,2002,2002,2,1,2,2,6,295.0,4,2,2,4,2,2,4,986.0,2,0.0,668.0,1654.0,1,1,2,1,1654,0,0,1654,1.0,0.0,2,0,3,1,4,6,1,0,0,1,2002.0,2,3,900,2,2,2,0,136,0,0,0,0,0,0,0,0,2,2006,1,1
303,910203250,30,3,58.0,8154,1,0,2,1,1,2,1,16,1,1,1,1,2,5,1941,1950,2,1,3,3,2,0.0,2,2,4,2,2,2,3,480.0,2,0.0,0.0,480.0,1,2,2,1,540,0,0,540,0.0,0.0,1,0,1,1,2,4,1,0,0,4,1951.0,2,1,200,3,3,3,0,0,0,0,0,0,0,0,0,0,4,2010,8,1
23,527368020,60,4,0.0,7500,1,0,2,1,1,2,1,10,1,1,1,2,7,5,2000,2000,2,1,2,2,2,0.0,4,2,2,4,2,2,4,533.0,2,0.0,281.0,814.0,1,1,2,1,814,860,0,1674,1.0,0.0,2,1,3,1,4,7,1,0,0,1,2000.0,3,2,663,2,2,2,0,96,0,0,0,0,0,0,0,0,1,2010,1,1
56,528240070,60,1,0.0,7851,1,0,2,1,1,2,1,2,1,1,1,2,6,5,2002,2002,2,1,2,2,0,0.0,4,2,2,4,2,2,4,625.0,2,0.0,235.0,860.0,1,1,2,1,860,1100,0,1960,1.0,0.0,2,1,4,1,4,8,1,2,2,2,2002.0,1,2,440,2,2,2,288,48,0,0,0,0,0,0,0,0,5,2010,1,1
2226,909451130,160,3,24.0,1782,1,0,2,1,1,2,1,22,1,1,3,2,6,6,1980,1980,2,1,8,8,2,0.0,2,4,1,4,2,2,4,330.0,2,0.0,186.0,516.0,1,4,2,1,529,516,0,1045,0.0,0.0,1,0,2,1,2,5,1,1,2,4,1980.0,2,2,462,2,2,2,180,0,0,0,0,0,0,1,0,0,12,2007,1,1
2513,533223080,160,4,0.0,2651,1,0,2,1,1,4,1,10,1,1,3,2,7,5,2000,2000,2,1,8,8,2,0.0,4,2,2,4,2,2,4,641.0,2,0.0,32.0,673.0,1,1,2,1,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,1,0,0,4,2000.0,2,2,490,2,2,2,153,50,0,0,0,0,0,0,0,0,4,2006,1,1
1374,904100160,50,1,115.0,21286,1,0,2,1,1,2,1,12,1,1,1,3,5,5,1948,1950,2,1,3,3,2,0.0,2,2,1,2,2,2,2,0.0,2,0.0,720.0,720.0,1,2,2,1,720,551,0,1271,0.0,0.0,2,0,4,1,2,7,1,1,4,1,1948.0,2,1,312,2,2,2,0,0,108,0,0,0,0,0,0,0,8,2008,1,1
2064,905200010,20,1,0.0,8169,1,0,2,1,1,1,1,12,2,1,1,1,5,7,1966,1966,2,1,1,1,2,0.0,2,4,1,2,2,2,5,216.0,6,435.0,261.0,912.0,1,1,2,1,912,0,0,912,1.0,0.0,1,0,3,1,4,6,1,0,0,4,1966.0,2,1,315,2,2,2,204,0,0,0,0,0,0,1,0,0,7,2007,1,1
1713,528172050,20,1,70.0,9926,1,0,1,1,1,2,1,7,1,1,1,1,7,5,2005,2006,2,1,2,2,3,210.0,4,2,2,4,2,3,4,1178.0,2,0.0,436.0,1614.0,1,1,2,1,1614,0,0,1614,1.0,0.0,2,0,3,1,4,7,1,0,0,1,2005.0,3,3,878,2,2,2,100,38,0,0,0,0,0,0,0,0,5,2007,1,1
2672,903202120,50,1,65.0,6435,1,0,2,1,1,2,1,14,6,1,1,3,6,5,1939,1950,2,1,8,8,2,0.0,2,2,4,2,2,2,2,0.0,2,0.0,972.0,972.0,1,4,2,1,972,605,0,1577,0.0,0.0,1,0,3,1,3,6,1,1,4,4,1939.0,2,1,312,2,2,2,0,0,0,0,0,0,0,0,0,0,10,2006,1,1
1431,906476030,60,1,79.0,12798,1,0,1,2,1,2,2,17,2,1,1,2,6,5,1997,1997,2,1,2,2,2,0.0,2,2,2,4,2,4,4,462.0,2,0.0,154.0,616.0,1,4,2,1,616,1072,0,1688,1.0,0.0,2,1,4,1,4,8,1,0,0,1,1997.0,3,2,603,2,2,2,403,114,185,0,0,0,0,0,2,400,5,2008,1,1
78,531452020,120,1,55.0,7892,1,0,2,1,1,2,1,11,1,1,2,1,6,5,1979,1979,2,1,1,1,2,0.0,2,2,1,4,2,2,2,0.0,2,0.0,918.0,918.0,1,2,2,1,918,0,0,918,0.0,0.0,2,0,2,1,2,5,1,1,2,1,1979.0,2,1,264,2,2,2,28,0,0,0,0,0,0,0,0,0,4,2010,1,1
2317,527108010,60,1,134.0,19378,1,0,1,2,1,1,1,2,1,1,1,2,7,5,2005,2006,2,1,2,2,3,456.0,4,2,2,4,2,3,4,57.0,2,0.0,1335.0,1392.0,1,1,2,1,1392,1070,0,2462,1.0,0.0,2,1,4,1,4,9,1,1,4,1,2006.0,3,2,576,2,2,2,239,132,0,168,0,0,0,0,0,0,3,2006,2,2
2826,908186060,180,3,35.0,3675,1,0,2,1,1,2,1,19,1,1,2,5,5,5,2005,2005,2,1,2,2,3,80.0,2,2,2,4,2,4,4,547.0,2,0.0,0.0,547.0,1,4,2,1,1072,0,0,1072,1.0,0.0,1,0,2,1,2,5,1,0,0,3,2005.0,1,2,525,2,2,2,0,28,0,0,0,0,0,0,0,0,5,2006,1,1
247,906204230,60,1,87.0,12361,1,0,1,1,1,3,1,11,1,1,1,2,6,7,1993,1993,2,1,2,2,3,85.0,4,4,2,4,2,2,4,860.0,2,0.0,86.0,946.0,1,1,2,1,964,838,0,1802,0.0,1.0,2,1,3,1,4,8,1,1,4,6,2000.0,3,4,1017,2,2,2,450,92,0,0,0,0,0,0,0,0,5,2010,1,1
455,528175050,120,1,80.0,10307,1,0,1,1,1,2,1,7,1,1,2,1,7,5,2007,2008,2,1,2,2,6,176.0,4,2,2,4,2,2,4,876.0,2,0.0,474.0,1350.0,1,1,2,1,1358,0,0,1358,1.0,0.0,2,0,2,1,4,6,1,1,4,1,2008.0,3,2,484,2,2,2,192,26,0,0,0,0,0,0,0,0,5,2009,1,1
1190,534129060,20,1,0.0,15387,1,0,1,1,1,3,1,4,1,1,1,1,7,7,1967,1967,2,1,1,1,2,0.0,2,2,1,2,2,2,6,603.0,3,294.0,723.0,1620.0,1,1,2,1,1620,0,0,1620,0.0,0.0,2,0,4,1,4,8,1,1,4,1,1967.0,2,2,578,2,2,2,0,62,192,0,0,0,0,0,2,450,8,2008,1,1
1242,535178060,20,1,72.0,9000,1,0,2,1,1,2,1,1,1,1,1,1,6,5,1956,1956,2,1,3,3,3,74.0,2,2,1,4,2,2,2,616.0,2,0.0,580.0,1196.0,1,4,2,2,1196,0,0,1196,1.0,0.0,1,0,2,1,2,6,1,1,4,1,1956.0,3,1,297,2,2,2,0,44,0,0,0,0,0,0,0,0,5,2008,1,1
669,535402270,20,1,77.0,11500,1,0,1,1,1,2,1,1,1,1,1,1,6,4,1967,1967,2,1,6,6,2,0.0,3,2,1,2,3,2,3,872.0,5,60.0,108.0,1040.0,1,4,2,1,1040,0,0,1040,1.0,0.0,1,0,3,1,2,6,4,1,4,1,1967.0,3,2,480,2,2,2,0,0,156,0,0,0,0,1,0,0,5,2009,1,1
